line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
6645;tey;Tulishi;Tulishi language;regular;qfa-kad;Kadu;;;;Latn;;
6646;tez;Tetserret;Tetserret language;regular;ber;Berber;;;;Latn;Tin Sert;
6647;tfi;Tofin Gbe;Tofin Gbe language;regular;alv-pph;Phla-Pherá;;;;;;
6648;tfn;Dena'ina;Dena'ina language;regular;ath-nor;North Athabaskan;;;;Latn;Tanaina;
6649;tfo;Tefaro;Tefaro language;regular;paa-egb;East Geelvink Bay;;;;Latn;;
6650;tfr;Teribe;Teribe language;regular;cba;Chibchan;;;;;;
6651;tft;Ternate;Ternate language;regular;paa-nha;North Halmahera;;;;Latn,Arab;;
6652;tg;Tajik;Tajik language;regular;ira-swi;Southwestern Iranian;sortkey;autodetect;;Cyrl,fa-Arab,Latn;;
6653;tga;Sagalla;Sagalla language;regular;bnt-cht;Chaga-Taita;;;;;;
6654;tgb;Tobilung;Tobilung language;regular;poz-san;Sabahan;;;;;;
6655;tgc;Tigak;Tigak language;regular;poz-ocw;Western Oceanic;;;;;;
6656;tgd;Ciwogai;Ciwogai language;regular;cdc-wst;West Chadic;;;;;;
6657;tge;Eastern Gorkha Tamang;Eastern Gorkha Tamang language;regular;sit-tam;Tamangic;;autodetect;;sit-tam-Tibt,Deva;;
6658;tgf;Chali;Chali language;regular;sit-ebo;East Bodish;sortkey;autodetect;;Tibt,Latn;Chalikha,Chalipkha,Tshali,Tshalingpa;
6659;tgh;Tobagonian Creole English;Tobagonian Creole English language;regular;crp;creole or pidgin;;;;;;
6660;tgi;Lawunuia;Lawunuia language;regular;poz-ocw;Western Oceanic;;;;;;
6661;tgn;Tandaganon;Tandaganon language;regular;phi;Philippine;;;;;;
6662;tgo;Sudest;Sudest language;regular;poz-ocw;Western Oceanic;;;;;;
6663;tgp;Tangoa;Tangoa language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
6664;tgq;Tring;Tring language;regular;poz-swa;North Sarawakan;;;;;;
6665;tgr;Tareng;Tareng language;regular;mkh;Mon-Khmer;;;;;;
6666;tgs;Nume;Nume language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6667;tgt;Central Tagbanwa;Central Tagbanwa language;regular;phi;Philippine;;;;Tagb;;
6668;tgu;Tanggu;Tanggu language;regular;paa;Papuan;;;;Latn;;
6669;tgv;Tingui-Boto;Tingui-Boto language;regular;sai-mje;Macro-Jê;;;;Latn;;
6670;tgw;Tagwana Senoufo;Tagwana Senoufo language;regular;alv-tdj;Tagwana-Djimini;;;;;;
6671;tgx;Tagish;Tagish language;regular;ath-nor;North Athabaskan;;;;Latn;;
6672;tgy;Togoyo;Togoyo language;regular;nic-ser;Sere;;;;;;
6673;th;Thai;Thai language;regular;tai-swe;Southwestern Tai;sortkey;;;Thai,Brai;;
6674;thc;Tai Hang Tong;Tai Hang Tong language;regular;tai-nor;Northern Tai;;;;;;
6675;thd;Kuuk Thaayorre;Kuuk Thaayorre language;regular;aus-pmn;Paman;;;;Latn;Thaayorre,Thayore;
6676;the;Chitwania Tharu;Chitwania Tharu language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6677;thf;Thangmi;Thangmi language;regular;sit-new;Newaric;;;;;;
6678;thh;Northern Tarahumara;Northern Tarahumara language;regular;azc-trc;Taracahitic;;;;Latn;;
6679;thi;Tai Long;Tai Long language;regular;tai-swe;Southwestern Tai;;;;;;
6680;thk;Tharaka;Tharaka language;regular;bnt-kka;Kikuyu-Kamba;;;;;;
6681;thl;Dangaura Tharu;Dangaura Tharu language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6682;thm;Thavung;Thavung language;regular;mkh-vie;Vietic;sortkey;;;Thai;;
6683;thn;Thachanadan;Thachanadan language;regular;dra-mal;Malayalamoid;;;;;;
6684;thp;Thompson;Thompson language;regular;sal;Salishan;;;;;;
6685;thq;Kochila Tharu;Kochila Tharu language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6686;thr;Rana Tharu;Rana Tharu language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6687;ths;Thakali;Thakali language;regular;sit-tam;Tamangic;;;;;;
6688;tht;Tahltan;Tahltan language;regular;ath-nor;North Athabaskan;;;;Latn;;
6689;thu;Thuri;Thuri language;regular;sdv-lon;Northern Luo;;;;;;
6690;thy;Tha;Tha language;regular;alv-bwj;Bikwin-Jen;;;;;;
6691;ti;Tigrinya;Tigrinya language;regular;sem-eth;Ethiopian Semitic;;;;Ethi;;
6692;tic;Tira;Tira language;regular;alv-hei;Heiban;;;;;;
6693;tif;Tifal;Tifal language;regular;ngf-okk;Ok;;;;;;
6694;tig;Tigre;Tigre language;regular;sem-eth;Ethiopian Semitic;;;;Ethi;;
6695;tih;Timugon Murut;Timugon Murut language;regular;poz-san;Sabahan;;;;;;
6696;tii;Tiene;Tiene language;regular;bnt-tek;Teke;;;;;;
6697;tij;Tilung;Tilung language;regular;sit-kiw;Western Kiranti;;;;;;
6698;tik;Tikar;Tikar language;regular;nic-bdn;Northern Bantoid;;;;Latn;;
6699;til;Tillamook;Tillamook language;regular;sal;Salishan;;;;;;
6700;tim;Timbe;Timbe language;regular;ngf;Trans-New Guinea;;;;;;
6701;tin;Tindi;Tindi language;regular;cau-and;Andian;;autodetect;;Cyrl;;
6702;tio;Teop;Teop language;regular;poz-ocw;Western Oceanic;;;;;;
6703;tip;Trimuris;Trimuris language;regular;paa-tkw;Tor-Kwerba;;;;;;
6704;tiq;Tiéfo;Tiéfo language;regular;alv-sav;Savanna;;;;;;
6705;tis;Masadiit Itneg;Masadiit Itneg language;regular;phi;Philippine;;;;;;
6706;tit;Tinigua;Tinigua language;regular;;;;;;;
6707;tiu;Adasen;Adasen language;regular;phi;Philippine;;;;;;
6708;tiv;Tiv;Tiv language;regular;nic-tvc;Central Tivoid;;;;Latn;Tivi;
6709;tiw;Tiwi;Tiwi language;regular;qfa-iso;isolate;;;;Latn;;
6710;tix;Southern Tiwa;Southern Tiwa language;regular;nai-kta;Kiowa-Tanoan;;;;Latn;Isleta,Isleta Tiwa,Isleta Pueblo,Sandia,Sandia Tiwa,Sandia Pueblo;
6711;tiy;Tiruray;Tiruray language;regular;phi;Philippine;;;;Latn;;
6712;tiz;Tai Hongjin;Tai Hongjin language;regular;tai-swe;Southwestern Tai;;;;;;
6713;tja;Tajuasohn;Tajuasohn language;regular;kro-wkr;Western Kru;;;;;;
6714;tjg;Tunjung;Tunjung language;regular;poz;Malayo-Polynesian;;;;;;
6715;tji;Northern Tujia;Northern Tujia language;regular;sit-tja;Tujia;;;;;;
6716;tjl;Tai Laing;Tai Laing language;regular;tai-swe;Southwestern Tai;;;;Mymr;;
6717;tjm;Timucua;Timucua language;regular;qfa-iso;isolate;;;;;;
6718;tjn;Tonjon;Tonjon language;regular;dmn-jje;Jogo-Jeri;;;;;;
6719;tjs;Southern Tujia;Southern Tujia language;regular;sit-tja;Tujia;;;;Latn;;
6720;tju;Tjurruru;Tjurruru language;regular;aus-nga;Ngayarda;;;;Latn;;
6721;tjw;Chaap Wuurong;Chaap Wuurong language;regular;aus-pam;Pama-Nyungan;;;;Latn;Djabwurrung,Djab Wurrung,Tjapwurrung;
6722;tk;Turkmen;Turkmen language;regular;trk-ogz;Oghuz;sortkey;autodetect;;Latn,Cyrl,Arab;;
6723;tka;Truká;Truká language;regular;;;;;;;
6724;tkb;Buksa;Buksa language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6725;tkd;Tukudede;Tukudede language;regular;poz-tim;Timoric;;;;Latn;;
6726;tke;Takwane;Takwane language;regular;bnt-mak;Makua;;;;;;
6727;tkf;Tukumanféd;Tukumanféd language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
6728;tkl;Tokelauan;Tokelauan language;regular;poz-pnp;Nuclear Polynesian;;;;Latn;;
6729;tkm;Takelma;Takelma language;regular;;;;;;;
6730;tkn;Toku-No-Shima;Toku-No-Shima language;regular;jpx-ryu;Ryukyuan;sortkey;;;Jpan;;
6731;tkp;Tikopia;Tikopia language;regular;poz-pnp;Nuclear Polynesian;;;;Latn;;
6732;tkq;Tee;Tee language;regular;nic-ogo;Ogoni;;;;Latn;;
6733;tkr;Tsakhur;Tsakhur language;regular;cau-wsm;Western Samur;;autodetect;;Cyrl,Latn,Arab;Caxur,Tsaxur;
6734;tks;Ramandi;Ramandi language;regular;xme-ttc;Tatic;;;;;Takestani;
6735;tkt;Kathoriya Tharu;Kathoriya Tharu language;regular;inc-eas;Eastern Indo-Aryan;;;;;;
6736;tku;Upper Necaxa Totonac;Upper Necaxa Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6737;tkv;Mur Pano;Mur Pano language;regular;poz-ocw;Western Oceanic;;;;Latn;Pano;
6738;tkw;Teanu;Teanu language;regular;poz-oce;Oceanic;;;;Latn;;
6739;tkx;Tangko;Tangko language;regular;ngf-okk;Ok;;;;;;
6740;tkz;Takua;Takua language;regular;mkh;Mon-Khmer;;;;;;
6741;tl;Tagalog;Tagalog language;regular;phi;Philippine;sortkey;autodetect;;Latn,Tglg;;standard characters
6742;tla;Southwestern Tepehuan;Southwestern Tepehuan language;regular;azc;Uto-Aztecan;;;;Latn;;
6743;tlb;Tobelo;Tobelo language;regular;paa-nha;North Halmahera;;;;;;
6744;tlc;Misantla Totonac;Misantla Totonac language;regular;nai-ttn;Totonacan;;;;Latn;Yecuatla Totonac;
6745;tld;Talaud;Talaud language;regular;phi;Philippine;;;;;;
6746;tlf;Telefol;Telefol language;regular;ngf-okk;Ok;;;;;;
6747;tlg;Tofanma;Tofanma language;regular;paa-pau;Pauwasi;;;;;;
6748;tlh;Klingon;Klingon language;appendix-constructed;art;constructed;;;;Latn;;
6749;tli;Tlingit;Tlingit language;regular;xnd;Na-Dene;;;;Latn,Cyrl;;
6750;tlj;Talinga-Bwisi;Talinga-Bwisi language;regular;bnt-haj;Haya-Jita;;;;;;
6751;tlk;Taloki;Taloki language;regular;poz-btk;Bungku-Tolaki;;;;;;
6752;tll;Tetela;Tetela language;regular;bnt-tet;Tetela;;;;;;
6753;tlm;Tolomako;Tolomako language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6754;tln;Talondo';Talondo' language;regular;poz-ssw;South Sulawesi;;;;;;
6755;tlo;Talodi;Talodi language;regular;alv-tal;Talodi;;;;;;
6756;tlp;Filomena Mata-Coahuitlán Totonac;Filomena Mata-Coahuitlán Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6757;tlq;Tai Loi;Tai Loi language;regular;mkh-pal;Palaungic;;;;;;
6758;tlr;Talise;Talise language;regular;poz-sls;Southeast Solomonic;;;;;;
6759;tls;Tambotalo;Tambotalo language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6760;tlt;Teluti;Teluti language;regular;poz-cma;Central Maluku;;;;;Sou Nama;
6761;tlu;Tulehu;Tulehu language;regular;poz-cma;Central Maluku;;;;;;
6762;tlv;Taliabu;Taliabu language;regular;poz-cma;Central Maluku;;;;Latn;Soboyo;
6763;tlx;Khehek;Khehek language;regular;poz-aay;Admiralty Islands;;;;;;
6764;tly;Talysh;Talysh language;regular;xme-ttc;Tatic;;;;Latn,Cyrl,fa-Arab;Talyshi,Talishi,Taleshi,Tolashi,Asalemi,Anbarani;
6765;tma;Tama (Chad);Tama (Chad) language;regular;sdv-tmn;Taman;;;;;Tama;
6766;tmb;Avava;Avava language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6767;tmc;Tumak;Tumak language;regular;cdc-est;East Chadic;;;;;;
6768;tmd;Haruai;Haruai language;regular;ngf-mad;Madang;;;;;;
6769;tme;Tremembé;Tremembé language;regular;;;;;;;
6770;tmf;Toba-Maskoy;Toba-Maskoy language;regular;sai-mas;Mascoian;;;;Latn;;
6771;tmg;Ternateño;Ternateño language;regular;;;;;;;
6772;tmh;Tuareg;Tuareg language;regular;ber;Berber;;autodetect;;Latn,Tfng,Arab;Tamashek,Tamahaq,Tamajaq,Tamasheq;
6773;tmi;Tutuba;Tutuba language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6774;tmj;Samarokena;Samarokena language;regular;paa-tkw;Tor-Kwerba;;;;;;
6775;tmk;Northwestern Tamang;Northwestern Tamang language;regular;sit-tam;Tamangic;;autodetect;;sit-tam-Tibt,Deva;;
6776;tml;Tamnim Citak;Tamnim Citak language;regular;ngf;Trans-New Guinea;;;;;;
6777;tmm;Tai Thanh;Tai Thanh language;regular;tai-swe;Southwestern Tai;;;;;;
6778;tmn;Taman (Indonesia);Taman (Indonesia) language;regular;poz;Malayo-Polynesian;;;;Latn;Taman;
6779;tmo;Temoq;Temoq language;regular;mkh-asl;Aslian;;;;;;
6780;tmq;Tumleo;Tumleo language;regular;poz-ocw;Western Oceanic;;;;;;
6781;tms;Tima;Tima language;regular;nic-ktl;Katloid;;;;;;
6782;tmt;Tasmate;Tasmate language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6783;tmu;Iau;Iau language;regular;paa-lkp;Lakes Plain;;;;;Turu;
6784;tmv;Motembo;Motembo language;regular;bnt-bun;Buja-Ngombe;;;;;Tembo;
6785;tmy;Tami;Tami language;regular;poz-oce;Oceanic;;;;;;
6786;tmz;Tamanaku;Tamanaku language;regular;sai-ven;Venezuelan Cariban;;;;Latn;;
6787;tn;Tswana;Tswana language;regular;bnt-sts;Sotho-Tswana;;;;Latn;;
6788;tna;Tacana;Tacana language;regular;sai-tac;Tacanan;;;;Latn;;
6789;tnb;Western Tunebo;Western Tunebo language;regular;cba;Chibchan;;;;;;
6790;tnc;Tanimuca-Retuarã;Tanimuca-Retuarã language;regular;sai-tuc;Tucanoan;;;;Latn;;
6791;tnd;Angosturas Tunebo;Angosturas Tunebo language;regular;cba;Chibchan;;;;;;
6792;tne;Tinoc Kallahan;Tinoc Kallahan language;regular;;;;;;;
6793;tng;Tobanga;Tobanga language;regular;cdc-est;East Chadic;;;;;;
6794;tnh;Maiani;Maiani language;regular;ngf-mad;Madang;;;;Latn;;
6795;tni;Tandia;Tandia language;regular;poz-hce;Halmahera-Cenderawasih;;;;Latn;;
6796;tnk;Kwamera;Kwamera language;regular;poz-oce;Oceanic;;;;;;
6797;tnl;Lenakel;Lenakel language;regular;poz-oce;Oceanic;;;;;;
6798;tnm;Tabla;Tabla language;regular;paa-sen;Sentani;;;;;;
6799;tnn;North Tanna;North Tanna language;regular;poz-oce;Oceanic;;;;;;
6800;tno;Toromono;Toromono language;regular;sai-tac;Tacanan;;;;Latn;;
6801;tnp;Whitesands;Whitesands language;regular;poz-oce;Oceanic;;;;;;
6802;tnq;Taíno;Taíno language;regular;awd-taa;Ta-Arawakan;;;;Latn;;
6803;tnr;Bedik;Bedik language;regular;alv-ten;Tenda;;;;;;
6804;tns;Tenis;Tenis language;regular;poz-ocw;Western Oceanic;;;;;;
6805;tnt;Tontemboan;Tontemboan language;regular;phi;Philippine;;;;Latn;;
6806;tnu;Tay Khang;Tay Khang language;regular;tai;Tai;;;;;;
6807;tnv;Tangchangya;Tangchangya language;regular;inc-eas;Eastern Indo-Aryan;;;;Cakm;;
6808;tnw;Tonsawang;Tonsawang language;regular;phi;Philippine;;;;;;
6809;tnx;Tanema;Tanema language;regular;poz-oce;Oceanic;;;;;;
6810;tny;Tongwe;Tongwe language;regular;bnt;Bantu;;;;;;
6811;tnz;Ten'edn;Ten'edn language;regular;mkh-asl;Aslian;;;;Latn;Tonga;
6812;to;Tongan;Tongan language;regular;poz-pol;Polynesian;sortkey;autodetect;;Latn;;
6813;tob;Toba;Toba language;regular;sai-guc;Guaicuruan;;;;Latn;Chaco Sur,Namqom,Qom,Toba Qom;
6814;toc;Coyutla Totonac;Coyutla Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6815;tod;Toma;Toma language;regular;dmn-msw;Southwestern Mande;;;;Latn,Loma;;
6816;tof;Gizrra;Gizrra language;regular;;;;;;;
6817;tog;Tonga (Malawi);Tonga (Malawi) language;regular;bnt-nys;Nyasa;;;;Latn;Kitonga,Chitonga,Siska,Sisya,Tonga,Western Nyasa;
6818;toh;Tonga (Mozambique);Tonga (Mozambique) language;regular;bnt-bso;Southern Bantu;;;;;Gitonga,Tonga;
6819;toi;Tonga (Zambia);Tonga (Zambia) language;regular;bnt-bot;Botatwe;;;;;Tonga,Chitonga,Plateau Tonga,Zambezi;
6820;toj;Tojolabal;Tojolabal language;regular;myn;Mayan;;;;;;
6821;tok;Toki Pona;Toki Pona language;appendix-constructed;art;constructed;;;;Latn;;
6822;tol;Tolowa;Tolowa language;regular;ath-pco;Pacific Coast Athabaskan;;;;Latn;Smith River,Smith River Tolowa;
6823;tom;Tombulu;Tombulu language;regular;phi;Philippine;;;;;;
6824;too;Xicotepec de Juárez Totonac;Xicotepec de Juárez Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6825;top;Papantla Totonac;Papantla Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6826;toq;Toposa;Toposa language;regular;sdv-ttu;Teso-Turkana;;;;;;
6827;tor;Togbo-Vara Banda;Togbo-Vara Banda language;regular;bad-cnt;Central Banda;;;;;;
6828;tos;Highland Totonac;Highland Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6829;tou;Tho;Tho language;regular;mkh-vie;Vietic;;;;;;
6830;tov;Upper Taromi;Upper Taromi language;regular;xme-ttc;Tatic;;;;;;
6831;tow;Jemez;Jemez language;regular;nai-kta;Kiowa-Tanoan;;;;Latn;Towa;
6832;tox;Tobian;Tobian language;regular;poz-mic;Micronesian;;;;;;
6833;toy;Topoiyo;Topoiyo language;regular;poz-kal;Kaili-Pamona;;;;;;
6834;toz;To;To language;regular;alv-mbm;Mbum;;;;;;
6835;tpa;Taupota;Taupota language;regular;poz-ocw;Western Oceanic;;;;;;
6836;tpc;Azoyú Me'phaa;Azoyú Me'phaa language;regular;omq;Oto-Manguean;;;;;;
6837;tpe;Tippera;Tippera language;regular;tbq-bdg;Bodo-Garo;;;;;;
6838;tpf;Tarpia;Tarpia language;regular;poz-ocw;Western Oceanic;;;;;;
6839;tpg;Kula;Kula language;regular;qfa-tap;Timor-Alor-Pantar;;;;;;
6840;tpi;Tok Pisin;Tok Pisin language;regular;crp;creole or pidgin;;;;Latn;Melanesian Pidgin English,Neo-Melanesian,New Guinea Pidgin;
6841;tpj;Tapieté;Tapieté language;regular;;;;;;;
6842;tpk;Tupinikin;Tupinikin language;regular;tup-gua;Tupi-Guarani;;;;;Coastal Tupi,Tupiniquim;
6843;tpl;Tlacoapa Me'phaa;Tlacoapa Me'phaa language;regular;omq;Oto-Manguean;;;;;;
6844;tpm;Tampulma;Tampulma language;regular;nic-gnw;Western Gurunsi;;;;;;
6845;tpn;Tupinambá;Tupinambá language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
6846;tpo;Tai Pao;Tai Pao language;regular;tai-nor;Northern Tai;;;;;;
6847;tpp;Pisaflores Tepehua;Pisaflores Tepehua language;regular;nai-ttn;Totonacan;;;;;;
6848;tpq;Tukpa;Tukpa language;regular;sit-las;Lahuli-Spiti;;;;;;
6849;tpr;Tuparí;Tuparí language;regular;tup;Tupian;;;;Latn;;
6850;tpt;Tlachichilco Tepehua;Tlachichilco Tepehua language;regular;nai-ttn;Totonacan;;;;;;
6851;tpu;Tampuan;Tampuan language;regular;mkh-ban;Bahnaric;;;;;;
6852;tpv;Tanapag;Tanapag language;regular;poz-mic;Micronesian;;;;;;
6853;tpw;Old Tupi;Old Tupi language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
6854;tpx;Acatepec Me'phaa;Acatepec Me'phaa language;regular;omq;Oto-Manguean;;;;;;
6855;tpy;Trumai;Trumai language;regular;qfa-iso;isolate;;;;;;
6856;tpz;Tinputz;Tinputz language;regular;poz-ocw;Western Oceanic;;;;;;
6857;tqb;Tembé;Tembé language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
6858;tql;Lehali;Lehali language;regular;poz-oce;Oceanic;;;;;;
6859;tqm;Turumsa;Turumsa language;regular;paa;Papuan;;;;;;
6860;tqn;Tenino;Tenino language;regular;nai-shp;Sahaptian;;;;Latn;;
6861;tqo;Toaripi;Toaripi language;regular;ngf;Trans-New Guinea;;;;;;
6862;tqp;Tomoip;Tomoip language;regular;poz-ocw;Western Oceanic;;;;;;
6863;tqq;Tunni;Tunni language;regular;cus-som;Somaloid;;;;;;
6864;tqr;Torona;Torona language;regular;alv-tal;Talodi;;;;;;
6865;tqt;Western Totonac;Western Totonac language;regular;nai-ttn;Totonacan;;;;Latn;;
6866;tqu;Touo;Touo language;regular;;;;;;;
6867;tqw;Tonkawa;Tonkawa language;regular;qfa-iso;isolate;;;;;;
6868;tr;Turkish;Turkish language;regular;trk-ogz;Oghuz;sortkey;;;Latn;;standard characters
6869;tra;Tirahi;Tirahi language;regular;inc-koh;Kohistani;;;;;;
6870;trb;Terebu;Terebu language;regular;poz-ocw;Western Oceanic;;;;;;
6871;trc;Copala Triqui;Copala Triqui language;regular;omq-tri;Trique;;;;Latn;;
6872;trd;Turi;Turi language;regular;mun;Munda;;;;;;
6873;tre;East Tarangan;East Tarangan language;regular;poz;Malayo-Polynesian;;;;;;
6874;trf;Trinidadian Creole English;Trinidadian Creole English language;regular;crp;creole or pidgin;;;;;;
6875;trg;Lishán Didán;Lishán Didán language;regular;sem-nna;Northeastern Neo-Aramaic;;;;;;
6876;trh;Turaka;Turaka language;regular;ngf;Trans-New Guinea;;;;;;
6877;tri;Trió;Trió language;regular;sai-tar;Taranoan;;;;Latn;Trio,Tiriyó,Tarano;
6878;trj;Toram;Toram language;regular;cdc-est;East Chadic;;;;;;
6879;trk-dkh;Dukhan;Dukhan language;regular;trk-ssb;South Siberian Turkic;;autodetect;exceptional;Latn,Cyrl,Mong;;
6880;trk-oat;Old Anatolian Turkish;Old Anatolian Turkish language;regular;trk-ogz;Oghuz;;autodetect;exceptional;ota-Arab;;
6881;trk-pro;Proto-Turkic;Proto-Turkic language;reconstructed;trk;Turkic;;;exceptional;Latn;;
6882;trl;Traveller Scottish;Traveller Scottish language;regular;crp;creole or pidgin;;;;Latn;;
6883;trm;Tregami;Tregami language;regular;nur-sou;Southern Nuristani;;;;;;
6884;trn;Trinitario;Trinitario language;regular;awd;Arawakan;;;;;Trinitario Moxos,Moxo,Moxos,Mojo,Moxa;
6885;tro;Tarao;Tarao language;regular;tbq-kuk;Kukish;;;;Latn;Tarao Naga,Taraotrong,Tarau;
6886;trp;Kokborok;Kokborok language;regular;tbq-bdg;Bodo-Garo;;;;;;
6887;trq;San Martín Itunyoso Triqui;San Martín Itunyoso Triqui language;regular;omq-tri;Trique;;;;Latn;;
6888;trr;Taushiro;Taushiro language;regular;;;;;;;
6889;trs;Chicahuaxtla Triqui;Chicahuaxtla Triqui language;regular;omq-tri;Trique;;;;Latn;;
6890;trt;Tunggare;Tunggare language;regular;paa-egb;East Geelvink Bay;;;;Latn;;
6891;tru;Turoyo;Turoyo language;regular;sem-cna;Central Neo-Aramaic;;autodetect;;Syrc,Latn;;
6892;trv;Taroko;Taroko language;regular;map-ata;Atayalic;;;;Latn;Seediq;
6893;trw;Torwali;Torwali language;regular;inc-koh;Kohistani;;;;ur-Arab;;
6894;trx;Tringgus;Tringgus language;regular;day;Land Dayak;;;;;Tringus,Tringgus-Sembaan Bidayuh;
6895;try;Turung;Turung language;regular;tai-swe;Southwestern Tai;;;;as-Beng;;
6896;trz;Torá;Torá language;regular;sai-cpc;Chapacuran;;;;;;
6897;ts;Tsonga;Tsonga language;regular;bnt-tsr;Tswa-Ronga;;;;Latn;;
6898;tsa;Tsaangi;Tsaangi language;regular;bnt-nze;Nzebi;;;;;;
6899;tsb;Tsamai;Tsamai language;regular;cus-eas;East Cushitic;;;;;;
6900;tsc;Tswa;Tswa language;regular;bnt-tsr;Tswa-Ronga;;;;;;
6901;tsd;Tsakonian;Tsakonian language;regular;grk;Hellenic;sortkey;autodetect;;Grek;;
6902;tse;Tunisian Sign Language;Tunisian Sign Language;regular;sgn;sign;;;;;;
6903;tsf;Southwestern Tamang;Southwestern Tamang language;regular;sit-tam;Tamangic;;;;;;
6904;tsg;Tausug;Tausug language;regular;phi;Philippine;;;;Latn,Arab;;
6905;tsh;Tsuvan;Tsuvan language;regular;cdc-cbm;Central Chadic;;;;;;
6906;tsi;Tsimshian;Tsimshian language;regular;nai-tsi;Tsimshianic;;;;;;
6907;tsj;Tshangla;Tshangla language;regular;sit-tsk;Tshangla;sortkey;autodetect;;Tibt,Latn,Deva;Sharchop;
6908;tsl;Ts'ün-Lao;Ts'ün-Lao language;regular;tai;Tai;;;;;;
6909;tsm;Turkish Sign Language;Turkish Sign Language;regular;sgn;sign;;;;;;
6910;tsp;Northern Toussian;Northern Toussian language;regular;alv-sav;Savanna;;;;;;
6911;tsq;Thai Sign Language;Thai Sign Language;regular;sgn;sign;;;;Sgnw;;
6912;tsr;Akei;Akei language;regular;poz-vnc;North-Central Vanuatu;;;;;;
6913;tss;Taiwan Sign Language;Taiwan Sign Language;regular;sgn-jsl;Japanese Sign Languages;;;;;;
6914;tsu;Tsou;Tsou language;regular;map;Austronesian;;;;Latn;;
6915;tsv;Tsogo;Tsogo language;regular;bnt-tso;Tsogo;;;;;;
6916;tsw;Tsishingini;Tsishingini language;regular;nic-kam;Kambari;;;;;;
6917;tsx;Mubami;Mubami language;regular;ngf;Trans-New Guinea;;;;;;
6918;tsy;Tebul Sign Language;Tebul Sign Language;regular;sgn;sign;;;;;;
6919;tt;Tatar;Tatar language;regular;trk-kbu;Kipchak-Bulgar;sortkey;;;Cyrl,Latn,tt-Arab;;
6920;tta;Tutelo;Tutelo language;regular;sio-ohv;Ohio Valley Siouan;;;;;;
6921;ttb;Gaa;Gaa language;regular;nic-dak;Dakoid;;;;;;
6922;ttc;Tektiteko;Tektiteko language;regular;myn;Mayan;;;;;;
6923;ttd;Tauade;Tauade language;regular;;;;;;;
6924;tte;Bwanabwana;Bwanabwana language;regular;poz-ocw;Western Oceanic;;;;Latn;Tubetube;
6925;ttf;Tuotomb;Tuotomb language;regular;nic-mbw;West Mbam;;;;Latn;;
6926;ttg;Tutong;Tutong language;regular;poz-swa;North Sarawakan;;;;Latn;;
6927;tth;Upper Ta'oih;Upper Ta'oih language;regular;mkh-kat;Katuic;;;;;;
6928;tti;Tobati;Tobati language;regular;poz-ocw;Western Oceanic;;;;Latn;;
6929;ttj;Tooro;Tooro language;regular;bnt-nyg;Nyoro-Ganda;;;;Latn;;
6930;ttk;Totoro;Totoro language;regular;sai-bar;Barbacoan;;;;Latn;;
6931;ttl;Totela;Totela language;regular;bnt-bot;Botatwe;;;;Latn;;
6932;ttm;Northern Tutchone;Northern Tutchone language;regular;ath-nor;North Athabaskan;;;;Latn;;
6933;ttn;Towei;Towei language;regular;paa-pau;Pauwasi;;;;;;
6934;tto;Lower Ta'oih;Lower Ta'oih language;regular;mkh-kat;Katuic;;;;;;
6935;ttp;Tombelala;Tombelala language;regular;poz-kal;Kaili-Pamona;;;;;;
6936;ttr;Tera;Tera language;regular;cdc-cbm;Central Chadic;;;;;;
6937;tts;Isan;Isan language;regular;tai-swe;Southwestern Tai;sortkey;;;Thai;;
6938;ttt;Tat;Tat language;regular;ira-swi;Southwestern Iranian;;;;Cyrl,Latn,Armn,fa-Arab;Caucasian Tat,Muslim Tat,Armeno-Tat;
